scbocp-master-1.scbocp.scb.local	15500m	30.189651489257812	16	31.287307739257812
scbocp-master-2.scbocp.scb.local	23500m	30.18966293334961	24	31.28731918334961
scbocp-master-3.scbocp.scb.local	15500m	30.18963623046875	16	31.28729248046875
scbocp-worker-1.scbocp.scb.local	15500m	93.1427230834961	16	94.2403793334961
scbocp-worker-2.scbocp.scb.local	15500m	93.14275741577148	16	94.24041366577148
scbocp-worker-3.scbocp.scb.local	15500m	93.14275741577148	16	94.24041366577148
